	C5	C6	C8	C12	C16	C17	C18	C20	C25	C26	ds	batch
2954	0.0	0.0	0.43506746960162584	0.0	0.0	0.0	0.0	0.0	0.5649325303983742	0.0	LUSC_IA3_BC3_10_2500	batch
1614	0.006406080987458791	0.09867564093159872	0.11965663819483591	0.12612428357522465	0.11317240494386349	0.07870469883989413	0.10329659502065976	0.14181352164045719	0.0289401904192834	0.18320994544672387	LUSC_IA3_BC3_10_2500	batch
4214	0.0	0.17416379140629462	0.0	0.3133152365162057	0.0	0.27876884460040546	0.23375212747709417	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
3163	0.0	0.09227348436147471	0.13763631215568245	0.06383372277295164	0.2126411498384313	0.10952346920516788	0.18158289605633804	0.09076718058135094	0.019982919249000745	0.09175886577960232	LUSC_IA3_BC3_10_2500	batch
4385	0.12669689545529925	0.3425985299317615	0.0	0.023382119593813734	0.0	0.0	0.10866139643872871	0.20165610650163363	0.02698365168779507	0.17002130039096822	LUSC_IA3_BC3_10_2500	batch
2677	0.3328920238084388	0.0	0.3626852792456892	0.0	0.0	0.0	0.0	0.0	0.0	0.3044226969458719	LUSC_IA3_BC3_10_2500	batch
1942	0.15480946789089037	0.12759717776443355	0.11824830207173317	0.017578145865884052	0.05463712641789634	0.13069097366247448	0.12966249060771945	0.04002620002459699	0.12453410077495575	0.10221601491941591	LUSC_IA3_BC3_10_2500	batch
1113	0.0036053392504598373	0.16528375342426305	0.1893041279601983	0.03897319857065891	0.13180830353235684	0.22381380467274287	0.028322971523000888	0.12445793444100224	0.08907624395805423	0.005354322667262906	LUSC_IA3_BC3_10_2500	batch
4672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	LUSC_IA3_BC3_10_2500	batch
433	0.0353783719683325	0.15034169291563465	0.1468115478122601	0.08264798842661253	0.08400714491115407	0.14611067481864579	0.07410632823870436	0.10458203953665729	0.08522613903974056	0.09078807233225808	LUSC_IA3_BC3_10_2500	batch
2364	0.08688502476344483	0.041919493664156704	0.11781678869828727	0.11584761721708439	0.003952384283134041	0.0045207666975898295	0.2099373754230117	0.1542377516226428	0.11321906961667205	0.1516637280139764	LUSC_IA3_BC3_10_2500	batch
2092	0.1121097621326688	0.1712642976710599	0.13929112956753784	0.01610936871159318	0.020643221224893576	0.050215711328746075	0.13754598212762284	0.12250013313880033	0.07364956632073821	0.15667082777633934	LUSC_IA3_BC3_10_2500	batch
3842	0.0	0.0	0.0	0.0	0.0	0.16146026899220026	0.3301502812178407	0.4763476837563136	0.0320417660336455	0.0	LUSC_IA3_BC3_10_2500	batch
4454	0.38759900274798287	0.0	0.0	0.0	0.0	0.6124009972520171	0.0	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
1595	0.1379728284826483	0.09829701830836857	0.07250794214779138	0.17525536489917493	0.17262016951784317	0.1076953655087158	0.10706671138607719	0.08334079759204627	0.01478701154027874	0.030456790617055546	LUSC_IA3_BC3_10_2500	batch
1919	0.07784933737044084	0.07437576921520586	0.26098729360628026	0.04342522987359889	0.04315096017608994	0.01490615679724063	0.02609557660304371	0.17766734853588073	0.269670277411311	0.011872050410908056	LUSC_IA3_BC3_10_2500	batch
4477	0.01872820721413825	0.06049393810000112	0.008680626034780856	0.08969469284114304	0.21070476914665737	0.4104998100343944	0.0	0.0	0.07578972090572378	0.12540823572316118	LUSC_IA3_BC3_10_2500	batch
32	0.13647901957101075	0.09499019500983577	0.17521425038844343	0.18341589873920203	0.10701629447187577	0.03922876014725311	0.15857097225757744	0.015160867627970243	0.08844241452800548	0.0014813272588259747	LUSC_IA3_BC3_10_2500	batch
2937	0.26440884824710886	0.0	0.0721849783604654	0.19475743475602408	0.0	0.0	0.27039780624064297	0.0	0.13843767325584436	0.05981325913991423	LUSC_IA3_BC3_10_2500	batch
4274	0.14180382353169585	0.13469893010341175	0.06180098546160072	0.1668169827955908	0.0	0.033133704013868	0.040697748660010614	0.15523898197046077	0.11146645384861378	0.15434238961474772	LUSC_IA3_BC3_10_2500	batch
408	0.06039836155038692	0.018894968090123428	0.040951840473735804	0.16716829937020833	0.044750057622702795	0.10777766726361787	0.13544183273985977	0.1499010057461198	0.12730521389277713	0.14741075325046818	LUSC_IA3_BC3_10_2500	batch
3027	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
4327	0.0	0.13038357712574633	0.21440566004984504	0.053864549683471576	0.17790837276851595	0.1397137606430026	0.02228646357860533	0.14025497216276983	0.015181050329986104	0.10600159365805721	LUSC_IA3_BC3_10_2500	batch
1172	0.014145891073410426	0.06796342115646478	0.04675320772159928	0.20113662299173088	0.2806006296711153	0.01981024564409798	0.1241083233046899	0.15901147711564828	0.06916668029710771	0.017303501024135345	LUSC_IA3_BC3_10_2500	batch
1427	0.027096779055433243	0.1814397241918388	0.11636785945595697	0.10957670057909122	0.06106957750546523	0.04491556222959336	0.16267857399982025	0.10636705291406587	0.0952682448806816	0.0952199251880536	LUSC_IA3_BC3_10_2500	batch
620	0.11273716783076618	0.09183456138601277	0.12016552734112516	0.11514528822010776	0.013817409916436327	0.10263782022721905	0.10721831494716286	0.14020363426855526	0.12214277398509568	0.07409750187751887	LUSC_IA3_BC3_10_2500	batch
1374	0.07275051696654725	0.13844128629427377	0.09338531337664144	0.17931692321739343	0.02796328740047762	0.09133587650325527	0.17709823992910254	0.048323485164716844	0.008382880867793228	0.16300219027979843	LUSC_IA3_BC3_10_2500	batch
328	0.17577120225445164	0.017633579825666164	0.08509137338665781	0.14541602843839307	0.09292604503035215	0.029459732511246773	0.13660101617963719	0.09845331007627514	0.04044846211401625	0.17819925018330376	LUSC_IA3_BC3_10_2500	batch
648	0.11974698872291556	0.05683024815891156	0.1439942837224217	0.020867735426955143	0.11657837511870793	0.037798532862059885	0.14190009200540477	0.1509901223855992	0.04214015117633268	0.16915347042069168	LUSC_IA3_BC3_10_2500	batch
1891	0.16880888768528463	0.008156245543646155	0.055163073889654086	0.09482940615086326	0.22330599621704625	0.14864874245900253	0.07086925095909703	0.03595929654667452	0.008484262615145623	0.18577483793358587	LUSC_IA3_BC3_10_2500	batch
4529	0.0	0.00757666041717058	0.0	0.015888186439501194	0.0	0.1887574894044555	0.0250920068535655	0.23424135636577278	0.25895613622666147	0.26948816429287303	LUSC_IA3_BC3_10_2500	batch
4336	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
4660	0.5113423731416085	0.0	0.0	0.0	0.26837063189651644	0.22028699496187504	0.0	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
1514	0.1292373331043468	0.13727290621224558	0.07162634871450121	0.140447541667294	0.14666499320891366	0.015042899179953014	0.0553586668555289	0.08992103646304431	0.11035283680514892	0.10407543778902378	LUSC_IA3_BC3_10_2500	batch
1554	0.13609495160577778	0.1422277626443709	0.01830564046027729	0.13049806125599148	0.23368145130741622	0.1050312470297728	0.01889240493791698	0.0636914906466507	0.02920597632027888	0.12237101379154695	LUSC_IA3_BC3_10_2500	batch
3914	0.0	0.0	0.0	0.209233347805312	0.0	0.27639741777247795	0.04918188073848425	0.24072770871844404	0.0	0.22445964496528167	LUSC_IA3_BC3_10_2500	batch
690	0.14503839273814412	0.03711714197065812	0.1261921903253819	0.09679699244472896	0.09676411720810872	0.08285820848300131	0.16112325318252282	0.1150437145753757	0.11933521535706748	0.019730773715010905	LUSC_IA3_BC3_10_2500	batch
2063	0.11244788676729815	0.1508394134478957	0.08225242422514338	0.0659146248023983	0.14850576758943906	0.12672625983433	0.004664719624294008	0.10619760060468537	0.15314961836854393	0.04930168473597204	LUSC_IA3_BC3_10_2500	batch
1180	0.05174789222159931	0.0929384130508154	0.14577202287651883	0.1637404271370148	0.004616504915665088	0.08200082170795134	0.15987338605638315	0.16046767575888551	0.010025632190739993	0.1288172240844265	LUSC_IA3_BC3_10_2500	batch
1119	0.0792408047040984	0.0670743426481556	0.056921188723595646	0.11141684725028748	0.09785783292693918	0.15394487072091145	0.0617988990840321	0.12221722162040768	0.14546187023525534	0.10406612208631709	LUSC_IA3_BC3_10_2500	batch
2213	0.14256797866455742	0.1567705144828362	0.13507073303839673	0.10612627115123519	0.05632996786626145	0.11893959429282765	0.01934084106376012	0.11485460985494314	0.05593608896684921	0.09406340061833292	LUSC_IA3_BC3_10_2500	batch
3048	0.08201040366429059	0.17527308491478105	0.0	0.1452796609166167	0.0	0.21381378369231066	0.06332675830934799	0.05491323624929162	0.08242750189067849	0.18295557036268298	LUSC_IA3_BC3_10_2500	batch
259	0.10343373115244789	0.029974089187141156	0.11878943022418155	0.07683428001990499	0.1132231216542334	0.030896026456804643	0.02917885045788299	0.16993280775754688	0.22947900570954077	0.09825865738031574	LUSC_IA3_BC3_10_2500	batch
1519	0.10270018354517153	0.06601206656184909	0.17741959922793094	0.02801139064535124	0.027349694075731314	0.18306402967588628	0.06577350451590815	0.191530395745652	0.04527626698094009	0.11286286902557939	LUSC_IA3_BC3_10_2500	batch
1777	0.0497272091061864	0.17351260689444048	0.1451009370383842	0.029200307807561703	0.09263665732156526	0.13549499903654247	0.13583683529288856	0.005526864766484778	0.10344542187989242	0.12951816085605358	LUSC_IA3_BC3_10_2500	batch
1033	0.17700217950324304	0.16287098650196638	0.013839393265175175	0.16371953065735997	0.19388035055328523	0.05637768154738071	0.011485079808238654	0.0017365852613977688	0.11882999687808743	0.10025821602386553	LUSC_IA3_BC3_10_2500	batch
543	0.13124079270474373	0.16608997371224035	0.10151761015884903	0.17576652180235344	0.04922838730889956	0.11528245518066517	0.10707683959027682	0.09333865660482979	0.03252954546452578	0.027929217472616324	LUSC_IA3_BC3_10_2500	batch
1894	0.09138779801539458	0.1025716218629858	0.1046498792769736	0.1038099946367303	0.08200823610456168	0.11981133430876782	0.10284090261012024	0.1190613320528643	0.057635139919472535	0.11622376121212921	LUSC_IA3_BC3_10_2500	batch
4718	0.010084853571667956	0.21417472230983137	0.0	0.19298040399364796	0.1225622529663916	0.1173767623381365	0.18300719978404592	0.12290290081535167	0.036910904220926945	0.0	LUSC_IA3_BC3_10_2500	batch
1426	0.15755615543615004	0.16775730684755544	0.011327051933298866	0.0395589138329798	0.1654587894268058	0.1648992560895648	0.009111597151090067	0.0049301870734181855	0.18458031788672186	0.09482042432241508	LUSC_IA3_BC3_10_2500	batch
436	0.08071997560997252	0.06487432981050749	0.10300566437990229	0.08419132146173423	0.06536602640344899	0.1508485031492565	0.1501943845890023	0.10246758173431532	0.01926671443729316	0.17906549842456745	LUSC_IA3_BC3_10_2500	batch
4222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	LUSC_IA3_BC3_10_2500	batch
4443	0.09429359894548886	0.2755496883785572	0.023118024651605742	0.3269017039238357	0.011333622866240454	0.09287908886227882	0.0	0.061062662246997336	0.013991486621489307	0.10087012350350662	LUSC_IA3_BC3_10_2500	batch
903	0.055615630909098525	0.15736239535201438	0.1166521992371774	0.14498659216649898	0.1411635347428375	0.05489656481015766	0.059958125830379426	0.01451374203871954	0.09985089971012283	0.15500031520299376	LUSC_IA3_BC3_10_2500	batch
1912	0.0015986214748519773	0.21783896135696	0.005729095355535252	0.022157179369575116	0.006735830488799544	0.013186202886707637	0.06759599408548782	0.21467855859923785	0.24568121470108448	0.20479834168176042	LUSC_IA3_BC3_10_2500	batch
2486	0.00546263061991117	0.1701189339299056	0.039721209125320664	0.09414369701225006	0.14515363099611095	0.16433710278647068	0.0050833104753999344	0.07742578679646163	0.11879356051493764	0.17976013774323163	LUSC_IA3_BC3_10_2500	batch
1407	0.06590953504076189	0.09885130532903655	0.037705270779566036	0.05381281054556241	0.10618709905187486	0.05306446775478239	0.21153866158719398	0.04956023983171751	0.15816202536028587	0.16520858471921848	LUSC_IA3_BC3_10_2500	batch
1288	0.10129646237392961	0.061610276687568605	0.1286419872972476	0.011437977484626627	0.17843741234774962	0.07386510620287834	0.19911402617989452	0.04021279462542159	0.021048820190683493	0.18433513660999995	LUSC_IA3_BC3_10_2500	batch
2318	0.09332990397170159	0.03263032211634202	0.2085550640743666	0.05714992776249373	0.12376494473632021	0.056962478545891454	0.09478732107096383	0.13357126706299485	0.030013286894608596	0.1692354837643171	LUSC_IA3_BC3_10_2500	batch
256	0.0484278507789975	0.054413000348829496	0.24367335021433567	0.09761498127147349	0.061464806145388164	0.021311203322117302	0.08502702483188203	0.010371572047142737	0.14031740902784617	0.23737880201198752	LUSC_IA3_BC3_10_2500	batch
4144	0.0	0.014072137834930774	0.08571058789722379	0.13321881965556323	0.0	0.0	0.2862908627017249	0.0	0.1511876235357127	0.32951996837484454	LUSC_IA3_BC3_10_2500	batch
1966	0.10781599080377723	0.12691647951088064	0.11105224124351928	0.13286673429957535	0.03500076264224452	0.1032048379955776	0.07942512634007796	0.13964016687153183	0.07588308103416869	0.08819457925864678	LUSC_IA3_BC3_10_2500	batch
112	0.01582194807888437	0.148072137528162	0.09878694735427127	0.190356682912683	0.031167157809240086	0.06159045516133868	0.17571268925185965	0.03583420150676978	0.1440787604721267	0.09857901992466438	LUSC_IA3_BC3_10_2500	batch
263	0.08843997831804548	0.19224230301782538	0.03887154359861807	0.06279917441276761	0.0715500607306357	0.18459470539920225	0.15090846876082692	0.019268143298788915	0.18822201451560727	0.00310360794768227	LUSC_IA3_BC3_10_2500	batch
1309	0.13934413519306255	0.10341156766060823	0.07032414643040295	0.033642230182038116	0.06305717942946937	0.030150105431981475	0.08008707328665954	0.21942719757334286	0.027076167089514963	0.23348019772291978	LUSC_IA3_BC3_10_2500	batch
319	0.04885983363062488	0.03282505137579764	0.14722945364618925	0.09573797487893625	0.14760559574763668	0.13102842227608058	0.1392851647134478	0.03930698328091722	0.07905656180716211	0.13906495864320761	LUSC_IA3_BC3_10_2500	batch
4320	0.09960252669972527	0.039501946700103936	0.0	0.0	0.0	0.15691143222679765	0.014490801180435001	0.2667358941254067	0.30528963723029817	0.11746776183723312	LUSC_IA3_BC3_10_2500	batch
4150	0.1511442255829628	0.0	0.25796415522230576	0.16437686155555387	0.002654449057047302	0.17543313307660746	0.0	0.0	0.24842717550552282	0.0	LUSC_IA3_BC3_10_2500	batch
2520	0.06531960351783044	0.0	0.6318325526649643	0.0	0.0	0.0	0.17731201644304972	0.0	0.0	0.1255358273741554	LUSC_IA3_BC3_10_2500	batch
2596	0.12895771380474286	0.0	0.18316721003751799	0.09818981553965939	0.06886171424548596	0.09554065749510701	0.0	0.11969964858010765	0.14273647179662843	0.16284676850075067	LUSC_IA3_BC3_10_2500	batch
4083	0.2288205193396515	0.0	0.26539902413374483	0.23157341099430337	0.019874098263542903	0.0	0.0	0.08309095340713703	0.1712419938616203	0.0	LUSC_IA3_BC3_10_2500	batch
4250	0.14394869010645778	0.12047026139832956	0.1311364465435648	0.0	0.1806357193961662	0.0	0.0922906606598927	0.15632191997739425	0.1751963019181947	0.0	LUSC_IA3_BC3_10_2500	batch
4382	0.21491009358632168	0.0	0.09243144662608142	0.05456809395579266	0.0	0.0	0.019386908994833703	0.03580934972015822	0.3588858620648561	0.2240082450519562	LUSC_IA3_BC3_10_2500	batch
3123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.902763642296448	0.097236357703552	0.0	LUSC_IA3_BC3_10_2500	batch
2921	0.1785802958146462	0.17367092608950108	0.06229793459682111	0.08185929925871023	0.11229297588568776	0.030925749851495283	0.12845163083018346	0.0	0.16760968507085816	0.06431150260209686	LUSC_IA3_BC3_10_2500	batch
3063	0.0	0.26998143117162887	0.0	0.262714564235965	0.32558323514532905	0.0	0.10796123821768222	0.033759531229394825	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
1017	0.21642453153438776	0.016987161047687882	0.06428171362632006	0.13284676011214558	0.2023690865833027	0.05336295894664342	0.10888403147807588	0.17080205301825144	0.016394438373635786	0.01764726527954963	LUSC_IA3_BC3_10_2500	batch
2399	0.14276822990576993	0.1063537769795661	0.037007211295668724	0.14225383081547038	0.04560875253258184	0.1587141031584496	0.11739153342748987	0.1134435517937208	0.014492498419445811	0.12196651167183693	LUSC_IA3_BC3_10_2500	batch
1207	0.19098640909813974	0.0776226313924392	0.1401568104118417	0.0769241040619377	0.12287859387842348	0.06457751022568949	0.03872217874238951	0.08514494324435301	0.011690314285780589	0.1912965046590056	LUSC_IA3_BC3_10_2500	batch
3362	0.0	0.0	0.0	0.0	0.4258763360366778	0.0	0.5741236639633222	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
2592	0.0	0.0	0.0	0.0795373856014766	0.0	0.9204626143985234	0.0	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
2757	0.0	0.2995012230080998	0.0	0.20085522764085467	0.0	0.0	0.0	0.0	0.0	0.49964354935104555	LUSC_IA3_BC3_10_2500	batch
2998	0.19185357147383356	0.0	0.0	0.050547245790770315	0.14130035443149128	0.12985492569520005	0.18705351486322702	0.2678961511371384	0.0	0.031494236608339436	LUSC_IA3_BC3_10_2500	batch
1237	0.10337615481031448	0.10033060426910535	0.04216679922925691	0.059058952381255476	0.07741936153670063	0.11920254651581258	0.07185916523699226	0.14655247701637555	0.1327004882569688	0.147333450747218	LUSC_IA3_BC3_10_2500	batch
103	0.05869840501203818	0.15779294955578807	0.22608041331915318	0.18526298837014218	0.03720268830194351	0.14488402790195284	0.015566303006463429	0.08520497461834348	0.016176924595803433	0.0731303253183717	LUSC_IA3_BC3_10_2500	batch
2643	0.12996692697340137	0.09065003564858296	0.13447483709252978	0.17378299364522384	0.18792231916902244	0.09267896856332848	0.06099417117919637	0.11140436239971975	0.0	0.01812538532899502	LUSC_IA3_BC3_10_2500	batch
3326	0.10337747589618725	0.10490038059124722	0.10343932441825586	0.0	0.13631696492421388	0.04310826767703178	0.09407899548348331	0.08732071869346729	0.32745787231611334	0.0	LUSC_IA3_BC3_10_2500	batch
908	0.11518854354183247	0.13924576728201707	0.003387635816008036	0.16959438653591488	0.10436297720482104	0.15209591718166762	0.1186184419936477	0.06855381932155763	0.1142259048370381	0.014726606285495516	LUSC_IA3_BC3_10_2500	batch
358	0.14683084702294372	0.17012250389407382	0.09989382701807402	0.028999521140130137	0.03420941342175994	0.18169011949295194	0.12707677562570302	0.02185540330330063	0.11303909099579508	0.07628249808526767	LUSC_IA3_BC3_10_2500	batch
299	0.12003861386264146	0.043073697363377246	0.04425393184297441	0.12665253026672554	0.05380559427888845	0.1630483055711845	0.14147501833416046	0.12145612742100906	0.08766590214871986	0.09853027891031904	LUSC_IA3_BC3_10_2500	batch
382	0.03522689385666564	0.150610365177058	0.191205671153922	0.007846002135074635	0.17899824134045308	0.01213379511188684	0.07251495095514426	0.1672655605027045	0.10548471395683608	0.07871380581025485	LUSC_IA3_BC3_10_2500	batch
2550	0.0	0.31139639254468193	0.0	0.17943826367402313	0.0	0.0	0.014268053633821954	0.0	0.494897290147473	0.0	LUSC_IA3_BC3_10_2500	batch
2989	0.5830275478652126	0.0	0.0	0.0	0.0	0.0	0.41697245213478745	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
76	0.25017913939128195	0.06818509384151059	0.0025084860963673545	0.03252358040399032	0.2126043628191186	0.0838263699242202	0.16122248427463046	0.00979702337830476	0.0072093083138915996	0.17194415155668422	LUSC_IA3_BC3_10_2500	batch
4905	0.1805035296956588	0.08492721072817518	0.002301072104970234	0.1037471083818342	0.10903913454193014	0.15089417444884298	0.11447367814085826	0.103912482104365	0.0	0.1502016098533653	LUSC_IA3_BC3_10_2500	batch
3605	0.0	0.0	0.0	0.0	0.36371421828948824	0.10491289380373006	0.0	0.5313728879067818	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
121	0.01749715689456178	0.10656041240931159	0.1204256332881481	0.08139931195783821	0.14889785929407795	0.0943295553114369	0.08646348499489573	0.12881510151819253	0.0755889574559575	0.14002252687557978	LUSC_IA3_BC3_10_2500	batch
1257	0.05757309786708522	0.029855675630583875	0.054419580377852037	0.2118186242674327	0.07911801892751855	0.09184222660012209	0.17775919551453795	0.10178542682541089	0.14125559089824624	0.05457256309121054	LUSC_IA3_BC3_10_2500	batch
3480	0.0	0.14655626574914435	0.006517229991104414	0.12409315633110107	0.142557005878708	0.03729246945758111	0.11184348547308394	0.06907049371714753	0.1757650913933734	0.18630480200875624	LUSC_IA3_BC3_10_2500	batch
3463	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
2103	0.1029195456177036	0.08845671028058208	0.10730662502621054	0.13689765071671078	0.10228952272555593	0.13429954308875502	0.14466167226078688	0.05303903895431434	0.11426121285736093	0.015868478472019807	LUSC_IA3_BC3_10_2500	batch
2227	0.13452617885442747	0.1212983822101196	0.11000673410523537	0.18959752412016806	0.09520264534019846	0.06642741629878474	0.06730455783183098	0.10336166379864792	0.04383473375021845	0.0684401636903688	LUSC_IA3_BC3_10_2500	batch
4020	0.297069349312681	0.0	0.0	0.0	0.3115259489492466	0.0	0.0	0.39140470173807235	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
3466	0.1881901774283478	0.0	0.16356338300428247	0.11291719910781317	0.0	0.13276749042831681	0.11169526040346305	0.0	0.1374445567138627	0.15342193291391407	LUSC_IA3_BC3_10_2500	batch
1509	0.2492570166855411	0.06197392305610103	0.023659981262885422	0.028700734589761273	0.04603998956864565	0.25203143403744815	0.018034418165769613	0.06885843163475497	0.23297684466241692	0.018467226336675933	LUSC_IA3_BC3_10_2500	batch
2211	0.09537891761146662	0.10561501179111397	0.05437912793350363	0.06566573254723132	0.10791625113699344	0.11870152077034558	0.12269275197395355	0.10880611203344707	0.09475078692529869	0.12609378727664616	LUSC_IA3_BC3_10_2500	batch
3808	0.0	0.0	0.04191558320341042	0.23688490692593597	0.23814344070729604	0.21467296618390364	0.03212952512948817	0.23625357784996567	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
4584	0.0	0.0	0.0	0.1138278036421915	0.12594330104296367	0.0	0.32448412123105863	0.3481517391493247	0.08759303493446144	0.0	LUSC_IA3_BC3_10_2500	batch
4610	0.16969315391959802	0.0	0.11243592400228684	0.06441644583456935	0.16929675408776176	0.0	0.11880652000515585	0.21757150508275366	0.14777969706787453	0.0	LUSC_IA3_BC3_10_2500	batch
4633	0.21431443481037926	0.21155133013401733	0.19228210855016534	0.1352301589992843	0.030452581402103242	0.0	0.0	0.10008621701767037	0.09609954616196327	0.019983622924416872	LUSC_IA3_BC3_10_2500	batch
2439	0.0345989092948591	0.14206591188750894	0.1837353292208964	0.03279196744778098	0.04505093541283705	0.11326236386822278	0.17271297186286738	0.12248553310577831	0.08054287305906276	0.07275320484018644	LUSC_IA3_BC3_10_2500	batch
4829	0.10953100252590704	0.0	0.015875010511433436	0.06887079197428933	0.0	0.18050883673415657	0.2100771521231103	0.1797116902307152	0.09700357782460227	0.13842193807578596	LUSC_IA3_BC3_10_2500	batch
2640	0.1010832036110196	0.12156111851496404	0.1497821344793352	0.0	0.16885549623513843	0.0	0.0	0.2483475584649481	0.0	0.21037048869459457	LUSC_IA3_BC3_10_2500	batch
194	0.1264476624493101	0.0794830218879936	0.08863912407546812	0.10833960735325143	0.1130120974661779	0.12261859883968432	0.026226385151364887	0.11020081005393456	0.12009421864146977	0.10493847408134525	LUSC_IA3_BC3_10_2500	batch
1211	0.03092355182984008	0.16011288728965928	0.07344483044536163	0.1713745986531182	0.07399016087124276	0.06898475684487339	0.03582683119211773	0.23389161141977272	0.061119206827892986	0.09033156462612137	LUSC_IA3_BC3_10_2500	batch
4226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
2302	0.05269726949556164	0.14618180031610714	0.1790275029833676	0.12344369567363313	0.09737522441912022	0.03713492811066339	0.15721554738514726	0.018748157336030132	0.024562161979274556	0.163613712301095	LUSC_IA3_BC3_10_2500	batch
2331	0.16723764650736742	0.14835400035242552	0.16740952080959087	0.05284175102134629	0.14922172496780509	0.062035249057302864	0.14260960465023503	0.002942882797810259	0.054065311683415336	0.05328230815270125	LUSC_IA3_BC3_10_2500	batch
2457	0.06234563907707948	0.01982596784518429	0.026369571743937593	0.20742501793350326	0.003592818528397615	0.21816136216232127	0.1616211440807978	0.08975490936502006	0.09089941723203387	0.12000415203172467	LUSC_IA3_BC3_10_2500	batch
418	0.16424455467725854	0.02391275820384473	0.0900784945900734	0.13634287316444685	0.10985952525063045	0.07529150453339915	0.08720977646276004	0.05188033880943847	0.09185422839130199	0.16932594591684652	LUSC_IA3_BC3_10_2500	batch
4013	0.4691103944808472	0.0	0.0	0.0	0.48660213278275577	0.0	0.0	0.0	0.0	0.044287472736396986	LUSC_IA3_BC3_10_2500	batch
4335	0.0	0.18717525731972362	0.0	0.2717996315158754	0.0	0.19925302698104191	0.0	0.3300545575167902	0.011717526666569026	0.0	LUSC_IA3_BC3_10_2500	batch
3515	0.3230766698823253	0.0	0.07981000662802977	0.0	0.0	0.043648068533338975	0.18275019168488002	0.04890958426512961	0.15353368890693908	0.1682717900993574	LUSC_IA3_BC3_10_2500	batch
1400	0.11045754388244548	0.02416450656773778	0.14568537848649182	0.1123833319788372	0.0712931070108033	0.04998755252211761	0.06861503629374378	0.18300487671249874	0.14664877996627565	0.0877598865790485	LUSC_IA3_BC3_10_2500	batch
4091	0.07066670030540083	0.14646333029183148	0.0	0.16199575623374962	0.1800788513814319	0.16543768112142074	0.0	0.16606453945701927	0.10929314120914628	0.0	LUSC_IA3_BC3_10_2500	batch
3497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	LUSC_IA3_BC3_10_2500	batch
1366	0.17699583161555849	0.049606700643344014	0.03378847626743635	0.044406806227482575	0.1760020049947331	0.023996392608726654	0.14465728847769424	0.2106584869343843	0.12291864500881873	0.016969367221821536	LUSC_IA3_BC3_10_2500	batch
2992	0.0	0.35915479337392825	0.0	0.0	0.01123428688286396	0.0	0.0	0.26723607561670704	0.1990460867074226	0.16332875741907826	LUSC_IA3_BC3_10_2500	batch
2881	0.0	0.0	0.0	0.0	0.0	0.0	0.15959520155598303	0.38718002190349043	0.45322477654052656	0.0	LUSC_IA3_BC3_10_2500	batch
3138	0.17409047273128886	0.09484040522425591	0.0	0.1946879465685729	0.06245273629932777	0.0	0.0	0.13388727945033713	0.27616126460666024	0.06387989511955727	LUSC_IA3_BC3_10_2500	batch
3622	0.12401890458042383	0.119752689544598	0.1401912152156127	0.0	0.019063306131609458	0.0	0.1474732780434659	0.0	0.08920084923517271	0.3602997572491174	LUSC_IA3_BC3_10_2500	batch
3203	0.06174298980613261	0.2160171200772361	0.24020773224752348	0.121154595216123	0.11338316221260052	0.0	0.07910659507030743	0.0	0.1484366647809227	0.019951140589154148	LUSC_IA3_BC3_10_2500	batch
3299	0.0	0.19558864441962487	0.0	0.03122175087327357	0.0	0.0023856136418034853	0.1970884503060201	0.288400538279659	0.285315002479619	0.0	LUSC_IA3_BC3_10_2500	batch
3633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	LUSC_IA3_BC3_10_2500	batch
0	0.15741001747186906	0.10670200759085045	0.027501780864197866	0.11862923537864747	0.1590519679210192	0.14776518593291993	0.01669648311397088	0.155299806610494	0.027083626428042934	0.08385988868798837	LUSC_IA3_BC3_10_2500	batch
1580	0.15471393554593504	0.14439220340755152	0.18839048185644902	0.06472561215140822	0.01514695363524921	0.07772909425481861	0.10854170061760916	0.07989570971172257	0.12213206597113827	0.044332242848118396	LUSC_IA3_BC3_10_2500	batch
