	C5	C6	C8	C12	C16	C17	C18	C20	C25	C26
2176	0.1060887760318673	0.045905610437492236	0.04878209261911545	0.20123314597166936	0.027675216064147575	0.08755483192155249	0.15307876420374664	0.046465800928287615	0.21078724982507505	0.07242851199704632
2497	0.0537293933770153	0.037317013266530925	0.08940190226018782	0.19122833498117878	0.13254599326227903	0.1066745893833183	0.12478803881115554	0.11203524393641619	0.001409340394400153	0.15087015032751808
2614	0.0	0.3208090526204224	0.0	0.0	0.32476816440976464	0.0	0.09916939095288314	0.2552533920169298	0.0	0.0
321	0.12093136208359934	0.08678240485457948	0.19702776209139097	0.012028145056163706	0.0025607714896722614	0.06556258843346897	0.15108970121111925	0.08839583688646518	0.16991531067394164	0.10570611721959916
4842	0.012939322682594942	0.0	0.0	0.0	0.3834283822409289	0.07651144960001902	0.08559300564098761	0.07132637712430896	0.37020146271116067	0.0
1343	0.008602962018468217	0.15619721452181148	0.10823162173378008	0.06107700110621963	0.06376986775348793	0.1386612438268242	0.11440514052948032	0.03582383064920893	0.14820506406807776	0.16502605379264146
4049	0.03167459730882389	0.1736126800383287	0.3653827275863081	0.329240422630776	0.028838027970654986	0.0	0.0	0.0	0.07125154446510833	0.0
4135	0.1655182601678902	0.11112716103574023	0.08771885083404529	0.10710992507704926	0.0	0.0665790290387653	0.1437753468488065	0.0928303004404721	0.19981384868863183	0.025527277868599103
1616	0.013813635513350152	0.027498359802732034	0.10927355311931923	0.0737561863513463	0.1731919248876931	0.12118704620409733	0.1318001152164894	0.10242114343651773	0.09263859516361417	0.1544194403048405
1239	0.1634223903856263	0.11396692769693527	0.04726546281549751	0.0822040510921006	0.1694093747148587	0.12995379244381994	0.07128354031879637	0.012142845576447998	0.10468895167938144	0.10566266327653596
3246	0.0	0.0	0.0	0.0	0.9392818844532259	0.0	0.06071811554677414	0.0	0.0	0.0
2436	0.06888748327944294	0.15202036456482945	0.0926651470878412	0.01732237567991902	0.07666172986415838	0.1649794867342008	0.098245566168632	0.035153774175571	0.13344231109650262	0.1606217613489025
1750	0.042723360490568255	0.0663576931242818	0.03309446560520874	0.15351285246009255	0.17180506296388195	0.177120775429184	0.07503633232004563	0.07197273371414245	0.07898287198220734	0.12939385191038746
3260	0.0	0.0	0.0	0.5029728914223589	0.0	0.0	0.0	0.0	0.49702710857764104	0.0
1886	0.06937617840778966	0.16793261998552877	0.16164083535457396	0.043207617802044324	0.13733155221932936	0.11244297661495542	0.05165575403273114	0.011962562800488482	0.1501153884334037	0.09433451434915525
4945	0.03599618415462181	0.05032286729300255	0.13583582073032127	0.0	0.16993385280709045	0.18132659060455814	0.18446790641252303	0.16392921150278994	0.0781875664950928	0.0
2253	0.07942632637473866	0.08870015438826073	0.0687366577296453	0.0288439426432948	0.11909676890015763	0.25020465894040067	0.10731217845755243	0.004474329654504369	0.2354084921415106	0.017796490769934666
3253	0.04537952554497104	0.1524855984182989	0.0	0.2121012088912075	0.11487772085333704	0.10311318051943802	0.11733894499417442	0.04047017784796642	0.16934385698928245	0.044889785941324215
2002	0.013212568388466935	0.12610590819720846	0.11074686976121802	0.0530509807801105	0.12767584479684538	0.08855454034686366	0.12088474600123932	0.11439516869254648	0.13214037496310982	0.11323299807239127
759	0.17186403207768514	0.04758338149914419	0.04235656790695884	0.028327142493802356	0.13548931806446476	0.03064449764523034	0.10545184023747044	0.14715857418796624	0.13550335807375577	0.15562128781352194
4793	0.0	0.21587307800082037	0.11341308152019221	0.108180048004178	0.0938357320009853	0.0	0.12707578211634157	0.0	0.26798769545111056	0.07363458290637184
2890	0.0	0.0	0.017144902557019694	0.0	0.0	0.1982294092981775	0.0	0.3487304082159793	0.09001137712327911	0.3458839028055444
985	0.16499516002178802	0.09684664351364147	0.07371345931372096	0.01187688619365462	0.07833604316259223	0.08946988103082938	0.13706562174988546	0.00577310118241245	0.18901773668822525	0.15290546714325015
3699	0.0	0.0	0.5116573891287216	0.20092449260961376	0.06622298500232543	0.0	0.0	0.0	0.17012517179706094	0.051069961462278365
2255	0.18375239611186223	0.04580560298836978	0.15772327471229544	0.035461488604272944	0.15924440127050846	0.007772941073333322	0.019546194272680763	0.2212481181898416	0.11627986764992028	0.05316571512691527
4680	0.0	0.17531673593981523	0.04072453651803412	0.20333399898890656	0.1211914664367097	0.09808382891949842	0.20084565469591156	0.0	0.0	0.16050377850112446
1006	0.15486279220002103	0.1356784310479716	0.09029037496537935	0.16980058949946208	0.17601858969995932	0.03518302001711573	0.06749739053194452	0.03023787719158308	0.14000274515200514	0.0004281896945581022
1933	0.007727075076717321	0.07423361087829813	0.08475260527194775	0.02238061554443448	0.1049114133641201	0.1688169953323485	0.1460977498966143	0.025630301719364253	0.1964495377494359	0.1690000951667192
3041	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3916	0.10209483201336306	0.09564390966345021	0.2251088322886596	0.07224492426466898	0.08464760492546348	0.06665310665703862	0.1246210282642073	0.2039878699129481	0.0	0.024997892010200622
4950	0.0	0.0	0.6192773757649626	0.26282991767407143	0.0	0.0	0.0	0.11789270656096604	0.0	0.0
1328	0.14941161251452723	0.18256404441530102	0.054124734248993604	0.09054204693880162	0.007075516005125862	0.14490528586796825	0.18214592589626652	0.0742236377399356	0.03860670775969537	0.07640048861338507
4429	0.0	0.05805746382574692	0.020810671754482816	0.10053390011599575	0.09431006677865493	0.0	0.18803574237645784	0.1806372401051872	0.09647318721912838	0.2611417278243462
3359	0.12287969267270887	0.19512291483593888	0.004835709552308182	0.2356241175595302	0.0	0.0	0.0	0.22870773561801108	0.09888900304319383	0.11394082671830896
2194	0.12825681119122065	0.16571328413594333	0.11061804995752046	0.0718106225496715	0.0603325628909091	0.13557099253437252	0.16263418339142457	0.11866385419481897	0.011135000954099156	0.03526463820001982
3686	0.0	0.027751821928571934	0.14423339432345922	0.0	0.8280147837479689	0.0	0.0	0.0	0.0	0.0
3243	0.21831812763772637	0.07125771469062574	0.18883232438491668	0.25111254459201465	0.0	0.03377697921833629	0.0	0.2367023094763803	0.0	0.0
2837	0.06293360811248054	0.11011930398926546	0.1141284658703061	0.0825826168113189	0.06586750387958556	0.1079319174497446	0.011637605533066536	0.21918232530690696	0.0	0.22561665304732517
234	0.1654631859623436	0.04409971729689459	0.03224088227192022	0.16988865217604057	0.06588276489777774	0.06679609781470552	0.14316369539311263	0.13534626524815405	0.02840090289672993	0.1487178360423211
3021	0.12268737447889082	0.0	0.0	0.2094836330296294	0.0	0.2195386508202404	0.2146565296412816	0.0	0.23363381202995784	0.0
1334	0.28777031407149456	0.019341974747702523	0.060496538993128006	0.1441290933011506	0.07717220707005215	0.008188820232088582	0.27636833074852246	0.030186667455092984	0.06637861733654232	0.029967436044225946
4428	0.10530742573085122	0.025655392986411344	0.23624559456603145	0.0	0.03352941280788712	0.20792953922857582	0.006361200382244653	0.21459157165404058	0.1703798626439577	0.0
2102	0.03621422556695403	0.0774602604552616	0.02031755298421365	0.11623658130574052	0.1381650449417723	0.06977842973755369	0.1574847150875165	0.14689961239822388	0.11039280659106043	0.1270507709317032
212	0.15852848140311526	0.04214488466590527	0.09136571010860993	0.02486475313781081	0.09946234149802674	0.15348240354813136	0.1139832152101938	0.10336370089039675	0.14194677824713436	0.07085773129067557
2376	0.2096654824083048	0.047459712316355936	0.0577159272175839	0.07047683860884943	0.12476732163905108	0.017133616832276537	0.0257749746838007	0.14189800315681847	0.08677071259087699	0.21833741054608213
4514	0.14810366382417686	0.11182212849463793	0.030863894617350594	0.15787733012368055	0.11791789623058363	0.14620815526720757	0.0	0.08318014635811444	0.06386687859037521	0.1401599064938733
2375	0.22162931608726588	0.04109959969764788	0.18647695254875427	0.03838968997324191	0.07573548257160834	0.1165495265499114	0.07021409945411013	0.05041128761782038	0.059003302967523034	0.14049074253211688
2144	0.028539424626996036	0.10487162652333061	0.12412019429790064	0.07430305606772618	0.10638187100491601	0.18757395066221125	0.059154903370739205	0.20188070099964947	0.09526723188720285	0.017907040559327635
1914	0.10546823110101049	0.09412071258295414	0.11263264420828364	0.16753762093776534	0.04727207360729429	0.13989211043639213	0.043246874627770326	0.1419772759685567	0.09147442278273195	0.05637803374724087
2859	0.16403615318340162	0.0	0.15703013574047806	0.04435906065899035	0.049544530962484526	0.08864403334894734	0.04858138073453852	0.1433784580189714	0.13160976136306093	0.1728164859891272
2834	0.0	0.0	0.2860774934163829	0.28979317348757677	0.0	0.0	0.08943945360416868	0.0	0.3346898794918716	0.0
3716	0.59223272036602	0.0	0.0	0.4077672796339801	0.0	0.0	0.0	0.0	0.0	0.0
4947	0.0	0.0	0.0	0.048624698204587195	0.0	0.36514199991830154	0.45324263677333754	0.13299066510377372	0.0	0.0
459	0.060095152891335685	0.1341101707497159	0.14424136650044392	0.13127422888834722	0.05774381821801588	0.0761978054862847	0.12427272114860549	0.1659541360635112	0.038424797688579156	0.06768580236516067
1183	0.16881603817162028	0.06083198690285605	0.1863230416447047	0.024092480025693287	0.17870978061605805	0.15494265658719236	0.061472461746945456	0.02120161140362915	0.013495969120409533	0.13011397378089098
2433	0.05620924163626899	0.10831069447822406	0.11291395165480314	0.04687083930356538	0.09714582284821191	0.04936521613444708	0.1819057036382549	0.11154767590322623	0.1461949236031149	0.08953593079988367
2359	0.1652324644964999	0.18374343622344716	0.04555208942071118	0.031077012065355066	0.06974419285244435	0.1198306148973249	0.03914688562728201	0.10338065175702797	0.10161738291824525	0.1406752697416623
2151	0.025771190531365933	0.030163940535051725	0.14892507415764364	0.08669492190904247	0.143929442997397	0.11400037141574153	0.14841845104425508	0.15762339286200666	0.04519463312911403	0.09927858141838194
4483	0.0	0.0	0.1074115285439951	0.0	0.08661198775520498	0.21286128306005056	0.24153195665126156	0.014142795439953214	0.24307151188205015	0.09436893666748454
3032	0.0	0.0	0.0	0.0	0.0	0.0	0.24581468626782163	0.4757582012851982	0.27842711244698026	0.0
2595	0.2955678417742734	0.14541973740204103	0.2223078934500334	0.0	0.0	0.12163265178687618	0.0	0.21507187558677618	0.0	0.0
133	0.03245655208707446	0.005610248866678561	0.18538331954840334	0.17786146262670247	0.10295923644293667	0.06361397711771394	0.1304186684682149	0.024726815415320305	0.13467871925610234	0.14229100017085303
3405	0.07913808359046881	0.13637734485718436	0.1615709011446648	0.08672806513552779	0.029960619921988868	0.10101654591027522	0.16633650239768033	0.0	0.07030272186881367	0.16856921517339618
4695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6054449125604479	0.0	0.3945550874395522
2785	0.0	0.18413772856351038	0.11249680533960964	0.0	0.15973445763189903	0.046147531344164605	0.14144832150140288	0.08994210285515469	0.0	0.2660930527642588
1495	0.10893869544415623	0.032490363858692875	0.17117270398530132	0.05645440668328945	0.10160002689913657	0.07507719829434996	0.19776084319910459	0.20056769248737621	0.04233386691066676	0.013604202237926119
400	0.20805693618244042	0.1783468419801627	0.047756934704531885	0.09179100324059264	0.050240621550200364	0.09492448622870216	0.09346935864750025	0.021476838308192324	0.04009101814483864	0.17384596101283867
1358	0.06942904176071801	0.18687910010280873	0.12722805601615553	0.0954085096405447	0.0963067362984621	0.13680324687706338	0.08609572366792845	0.05114375220141627	0.12466136463938575	0.026044468795517094
3121	0.014977732908908675	0.07726800649482754	0.36875947322877806	0.06949908320236355	0.0	0.0	0.11870318257091747	0.0	0.0	0.3507925215942047
429	0.1451115624428931	0.12953368779055255	0.05427138243026387	0.045463529334764274	0.16625442032554924	0.033314625348757565	0.053995367425807114	0.10117152952169393	0.1464047936869098	0.12447910169280849
3821	0.08856124228557208	0.11573576921629605	0.11521431057570501	0.08839582872639178	0.13540600762372068	0.0	0.14809681135224673	0.14338598043952455	0.14707181517911483	0.01813223460142846
4221	0.07271384490619244	0.21653225089538852	0.2684806741708609	0.2817334146441234	0.00516681215738532	0.1553730032260495	0.0	0.0	0.0	0.0
201	0.033290878682288215	0.006699810731161378	0.10371854756417563	0.07979093330662457	0.18902539065336635	0.02577690439878472	0.15053823955456558	0.15043370782897542	0.17978089680229054	0.08094469047776759
4065	0.14560037779460672	0.15731387377304765	0.2607213153869995	0.12922912635882863	0.29313363450147484	0.0	0.0	0.014001672185042505	0.0	0.0
3034	0.0	0.2102749058066023	0.009979208535349268	0.15195143397606883	0.14928840530906615	0.22071839572058902	0.0	0.13700420609802277	0.0	0.12078344455430175
697	0.09031679652578996	0.12515133154835872	0.010755554265554449	0.16768488340352242	0.1598615926193629	0.05264152739190488	0.07514350126273585	0.11088619840042768	0.1401946212583249	0.06736399332401805
1022	0.1519627616942726	0.1636183426172771	0.026532450826041186	0.10625433277931942	0.07028078031316988	0.14137501051977	0.07881976250521051	0.061513924585355116	0.08779001808080024	0.11185261607878386
654	0.06294332489403737	0.1715982870234667	0.1614388506027381	0.07025771172023866	0.057290069946588994	0.00044107040137426505	0.19005882612736238	0.1663964731829159	0.07740788186665032	0.04216750423462754
1683	0.13142757640080088	0.1474143951679652	0.13786187045074672	0.07625066022230303	0.14190075032349322	0.07115504528132655	0.005187710595765032	0.056670635111516696	0.1326823919865115	0.09944896445957112
3612	0.22482630846768373	0.0	0.16637142137230057	0.14973257027195278	0.0	0.06587730824856844	0.0	0.0	0.15914460766876037	0.23404778397073403
4089	0.0	0.0	0.185481365992293	0.0	0.0	0.06337276286417322	0.0022385778761887173	0.0	0.7489072932673453	0.0
711	0.07286095356771351	0.025107180081626518	0.08666184755651506	0.05787246418854914	0.03834921265550234	0.1267345946893602	0.2061983194417449	0.1171476383493025	0.12233729616742844	0.14673049330225743
2755	0.14993960689325014	0.10701066899544011	0.0	0.10977529251943655	0.07992867649185013	0.21686911167671563	0.04987728702383443	0.1535880671823394	0.0	0.13301128921713343
4080	0.5078202141890491	0.0	0.0	0.0	0.0	0.0	0.0	0.4921797858109509	0.0	0.0
914	0.10553349323291207	0.11249606335721044	0.07751946358716509	0.1529964913727803	0.06641756234012013	0.12449304169295114	0.05485564097296741	0.13224794317887484	0.16243185529146723	0.011008444973551345
2734	0.0	0.12897403646374883	0.08391472442235726	0.30616330159855176	0.0	0.043375084166869596	0.0	0.018651956401925688	0.32576369668531474	0.09315720026123217
3295	0.28975016865712594	0.0	0.1974396042048131	0.00854333852452072	0.0	0.0	0.19143393902015354	0.0	0.21676725821664858	0.09606569137673819
2114	0.13938800750105082	0.15313977714196125	0.09159308756486886	0.12685796948309505	0.02587620901450008	0.07632093242236195	0.10384569241772156	0.07265828844314977	0.1579366790674487	0.05238335694384194
2973	0.09487928801361346	0.0	0.0	0.0	0.0	0.0	0.0	0.9051207119863866	0.0	0.0
4458	0.0	0.0	0.24006303364587253	0.0	0.0819283653545867	0.0	0.0	0.06270603406713204	0.6153025669324087	0.0
4983	0.13666183203861756	0.003824167754028559	0.0	0.004515332723181423	0.1109659308991653	0.19974693770305366	0.15892623983882304	0.07867521335475375	0.3066843456883767	0.0
2610	0.0	0.29095567196589944	0.05457050011152799	0.26826656085378214	0.16753300269168506	0.021457889772367116	0.0	0.0	0.03743987444394121	0.15977650016079717
1055	0.025640317451548177	0.18773040564654458	0.1138874440225857	0.08002675834116722	0.21501953074382932	0.08706042238945419	0.11232513108815849	0.05898080974164146	0.08794265206760013	0.03138652850747073
413	0.0973528142038692	0.1552147706540895	0.0941501719412572	0.12546959144345196	0.05011556461113304	0.11232103580258694	0.1603318403260289	0.02006907236802412	0.09170644489156428	0.09326869375799476
2297	0.02161761505075976	0.1396259799232824	0.03307369586874202	0.1361866239516319	0.0031791472420424076	0.15234212555544493	0.165042592635606	0.12843981105026886	0.1130301712007664	0.10746223752145541
491	0.04913731189252303	0.17736964115122344	0.15388343776255511	0.08851166365186922	0.05608202400938508	0.07102107393332498	0.17471056188121217	0.018838240901642284	0.10783470459253554	0.10261134022372907
4649	0.0	0.0	0.0	0.2040839062840078	0.0	0.0	0.0968845787144662	0.38134523998860254	0.18830602524178486	0.12938024977113874
2455	0.11353257335670526	0.18333929275042685	0.019741804622253625	0.18714423921107995	0.08205523351843066	0.07104444546305819	0.0758007595274086	0.17323731390413377	0.006950257941364284	0.0871540797051388
2674	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
3322	0.0	0.15601722769512102	0.0	0.0	0.843982772304879	0.0	0.0	0.0	0.0	0.0
2844	0.04442174920021387	0.0	0.0	0.19506142352752054	0.0	0.3688865515885114	0.11971259456033186	0.0636178994893337	0.06972438963296435	0.13857539200112423
2849	0.44665511469791475	0.3067022354759334	0.05373217107041404	0.0	0.0	0.0	0.05368089570315202	0.006428868978354521	0.13280071407423127	0.0
2248	0.0955957728112241	0.13319703744007108	0.08526573257333518	0.1310687687833146	0.009364497684268959	0.1292479004071153	0.10784773114563133	0.0826766566680654	0.14152040545206038	0.08421549703491361
2653	0.0	0.5161775006859152	0.34526652328983176	0.0	0.0	0.0	0.0	0.06660944938940479	0.0	0.07194652663484818
987	0.0332338723552575	0.1342995061007595	0.10732308536828244	0.15816287498854595	0.04389276137396091	0.19323939645745059	0.22115473828340265	0.020688777586315238	0.08442273340307357	0.003582254082951508
4062	0.0	0.0	0.0	0.0	0.0	0.0	0.6380187550928234	0.36198124490717654	0.0	0.0
1866	0.08272544000446905	0.044215185264406355	0.2543823352888099	0.0853329493063587	0.04281056221274621	0.09983337782940639	0.14100177996692848	0.21273566127043744	0.021149125058088795	0.015813583798348813
1212	0.05234800875039682	0.0666033116540363	0.1928740884058253	0.010595835905534772	0.10731397710388561	0.0624700478888307	0.0469633745964821	0.17276094480782356	0.08714378978515411	0.20092662110203083
835	0.013772133292896411	0.09913914415158773	0.13763099985739322	0.07596800487365947	0.01463434331282924	0.09619193414859219	0.0810544322547137	0.16396700284906834	0.17188684460242898	0.1457551606568307
4405	0.0	0.09663251032205748	0.2577812817108291	0.15624836475571538	0.0	0.2198826002422102	0.0	0.26945524296918794	0.0	0.0
4517	0.22328207867844888	0.1433683893326552	0.0	0.2217222645360966	0.009597662457360757	0.0	0.0	0.18632052120232703	0.012050510875543543	0.20365857291756795
4314	0.07702445135400403	0.06433701416999685	0.0	0.1798441581977578	0.15551870458220607	0.1272939781166344	0.17282984306586996	0.22315185051353104	0.0	0.0
1703	0.1813639768768115	0.21541344821709774	0.05842825016849146	0.09227197030769912	0.09460901310261141	0.16223943531095963	0.1417715308538382	0.008489739145043848	0.039327476020819256	0.006085159996627869
1978	0.24653425288980346	0.1381627538859004	0.21409038417397763	0.016082675569150256	0.12105739698174385	0.0858258639580013	0.030842069516010914	0.04570618252161254	0.023966309982934166	0.0777321105208653
2045	0.20905854479845354	0.0034051400957919808	0.06829897556911543	0.04237676227184582	0.13465337726735907	0.0526248647262046	0.03050401325461218	0.07745661652087353	0.16658147857653646	0.21504022691920732
1414	0.029686420058040546	0.1562603185019322	0.14616786584007638	0.0025761854791155002	0.2109614392420971	0.028914405101807008	0.051355457157288606	0.18384211245602913	0.06350402815191818	0.1267317680116953
4159	0.0	0.0	0.0	0.0	0.755978634652942	0.24402136534705796	0.0	0.0	0.0	0.0
3272	0.0733416661905362	0.07872696680981293	0.14111905673634237	0.26125927522428216	0.2555264121714515	0.0	0.0	0.0	0.0	0.19002662286757485
4893	0.0	0.6975021510959839	0.2009836363035294	0.0	0.10151421260048667	0.0	0.0	0.0	0.0	0.0
818	0.07479450135760668	0.20441144836819103	0.21335011792525746	0.1594931976097545	0.04443664868663144	0.15868753059251992	0.04611047534929947	0.001194756940418417	0.069976116779491	0.027545206390830232
3396	0.0	0.0	0.0	0.6675759505007669	0.0	0.0	0.33242404949923315	0.0	0.0	0.0
1267	0.029219333471860544	0.05619087204734681	0.07497731245734529	0.2205997276096163	0.027320309630417837	0.12850705253942604	0.060424855391688966	0.13278114589468934	0.22144816547969404	0.04853122547791474
1806	0.062314097837533035	0.1432740841518071	0.22904365373195112	0.02092259111165987	0.007794333400879843	0.11742116332340471	0.0029813662995742474	0.15634519372990135	0.158281131867569	0.10162238454571972
3941	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
532	0.034614621935556096	0.15294289824507837	0.152036162397497	0.12464549959743665	0.03193507279232871	0.1553644576554241	0.02833131820639258	0.15119233747952207	0.044399900600097505	0.12453773109066678
1879	0.17348500882175044	0.2650951402912337	0.009183009460734758	0.02669230739498829	0.051248379730752275	0.23593594352959638	0.022072261024490704	0.06432701666317234	0.13203350286492385	0.019927430218357276
197	0.046827226971652994	0.14713673894896645	0.15482356009113857	0.06859781066283102	0.05189023833952812	0.1282264146693538	0.13479266542231358	0.05391999346887399	0.14236679427322543	0.071418557152116
1985	0.1200740191870977	0.11911091297452378	0.12166301912161603	0.09228693337607323	0.08057454339532752	0.09387886401511977	0.06691337747313357	0.14556472199334822	0.0567671752621082	0.10316643320165189
1466	0.07214396502159717	0.046326404553621775	0.1216792567908968	0.07563005290750442	0.1817803028915688	0.18534614400889274	0.02067583086849816	0.0485595783167075	0.18072421579228526	0.06713424884842743
454	0.0159065737566131	0.19424713553222808	0.1299788370125203	0.150580727541874	0.1293832265574836	0.02365501336683305	0.02165576814560226	0.10317505253293278	0.06264328944164406	0.1687743761122687
2956	0.20909807295013427	0.050838949322111304	0.0	0.0	0.18524974399447117	0.15843834710383553	0.21050056736839268	0.007830784345674574	0.0	0.17804353491538047
3192	0.13828560672079487	0.0	0.10246518069950772	0.10802907027184847	0.101629848738029	0.09343646607488794	0.0	0.14664852487458602	0.18289913114411657	0.1266061714762294
1573	0.13549975966099748	0.04715808579732535	0.11946199389193654	0.0650467073437625	0.19619637332752732	0.003047592632779376	0.05715420591777313	0.20626730670759622	0.1385938394416818	0.031574135278620366
1935	0.08709094301678977	0.13427629920524448	0.020515971297624763	0.1523886961025958	0.04878288803697289	0.10360579927868545	0.1766587973000841	0.06579140023879049	0.14210648383414715	0.06878272168906512
4860	0.15175098148379335	0.11624975207981217	0.09975352507659563	0.011779947494168577	0.14113892584368432	0.0741198426483344	0.14346755471280187	0.10714965133001596	0.15458981933079372	0.0
4259	0.0	0.15445092364218574	0.0	0.0	0.4142473072948427	0.145200851280179	0.2861009177827926	0.0	0.0	0.0
3330	0.09556613576737544	0.15020768287649325	0.0	0.1876418504373887	0.018361789750059605	0.14931162391487404	0.14160371895561016	0.0	0.25730719829819876	0.0
480	0.02441787933052219	0.08798092647610313	0.1693079662043462	0.09189521660613247	0.09547461979800001	0.063032897520962	0.09894185826128914	0.19502937546759075	0.13964949833636994	0.03426976199868421
2352	0.12772933413377005	0.14818692390915636	0.0377830369282177	0.17274694659340153	0.022387468566615942	0.056818193021665644	0.13647955981871748	0.12730278950700588	0.09754288708179185	0.0730228604396576
4379	0.020034601276399115	0.009797293342326893	0.1215632277848449	0.1875553971734798	0.11825407369026292	0.05923788419246221	0.0279598130213068	0.17549224349830794	0.2801054660206095	0.0
3474	0.0	0.0	0.22061052945256354	0.2819811924020817	0.07595984400489166	0.08809345866687082	0.14755655467991827	0.012866322159771808	0.1729320986339023	0.0
2237	0.025950380812833664	0.14483935305984968	0.151993018666436	0.031764309480912495	0.029636357881345995	0.09912800560273552	0.13738673854617275	0.13078675911607093	0.09678032688837986	0.15173474994526306
77	0.04717715747245491	0.15613809716748436	0.044392426786717856	0.03925837399420873	0.16715644421792794	0.06498610766271341	0.12942691952948723	0.08955253966654719	0.12733224905203666	0.1345796844504218
74	0.09940462681960317	0.10678777474524725	0.14093243705023703	0.08113742630217256	0.05661612646851167	0.10837772827329845	0.13125434726102467	0.11557030142812855	0.09112038663964464	0.06879884501213186
3957	0.14892505311307913	0.23140219652780863	0.07250386066587423	0.0	0.19768030615020932	0.09075056786422547	0.0	0.2587380156788032	0.0	0.0
3087	0.26843691296506733	0.3460541834777388	0.0	0.06842681641433233	0.22137801547850253	0.0	0.0	0.0	0.095704071664359	0.0
2831	0.05507831418722235	0.16103948446123323	0.1603565542724433	0.1677252527159795	0.07647509736603957	0.12164929870441085	0.10892570139863546	0.0	0.02277105082164775	0.12597924607238806
4516	0.163165123049857	0.0	0.20817115795520255	0.0	0.0	0.0	0.3665082962120368	0.21842117192499041	0.04373425085791312	0.0
813	0.0703479706790401	0.14734819596489354	0.0875385463566605	0.15161141231586273	0.09109384769245112	0.10856089056322411	0.14591257354623796	0.08080721263407692	0.025134465778184508	0.09164488446936836
2311	0.08499498475853265	0.08595777547939318	0.173143890912916	0.039246704790050706	0.0804591169106331	0.15020910237621424	0.06872922677402338	0.08143550983557626	0.12390340384854534	0.11192028431411509
2272	0.09797056491032294	0.09403726965487688	0.12745959321961448	0.12465165550185923	0.11698488567673622	0.026132428633766806	0.1224572172122811	0.1304474364351408	0.08660387515118499	0.07325507360421664
1531	0.13163592138366764	0.18043742799357795	0.06882596043013647	0.09059236438795801	0.009825765133547104	0.16163327617417425	0.0014666604407169769	0.007286430635477722	0.14451053052283366	0.2037856628979103
2511	0.0	0.09800728987788641	0.4215204364233088	0.1482380807989641	0.0	0.0	0.16427123763820706	0.0	0.0	0.16796295526163363
1082	0.07850117725537263	0.13187474440038027	0.1437181162711503	0.17863712856451466	0.09071683660011853	0.013173327338890197	0.15074668763498775	0.19223529600423583	0.00539527804708176	0.015001407883267889
822	0.15298897812481574	0.04516822265747306	0.02665358855745456	0.1437933313809522	0.09769394867681813	0.13298994913942205	0.0682036028210856	0.11046972729138588	0.17269230030233632	0.049346351048256645
264	0.1654847510408148	0.1178524209561462	0.018803847549471227	0.12502993083887723	0.01419220922303592	0.10746320389160396	0.19654163886110612	0.03480635341489948	0.12161489837804444	0.09821074584600054
3509	0.007226593139851155	0.30773068836551987	0.3320765630179962	0.001502561481934419	0.0	0.07359515891882486	0.0	0.2325583103202764	0.04531012475559705	0.0
1367	0.20841151412166922	0.24951954632539036	0.05220640242072747	0.0917754587496816	0.08963159666862186	0.07172839217664448	0.01957926417546135	0.14207697185153856	0.07204580482659562	0.0030250486836696125
643	0.049437417232677215	0.16987381323671366	0.11044901451949597	0.07079147085127428	0.05741214605484453	0.10906499951286497	0.12771290826191045	0.029545357722545768	0.1802082260174719	0.09550464659020126
4541	0.0	0.0	0.0	0.0	0.0	0.4177999633246791	0.0	0.3558213473170893	0.0	0.22637868935823155
4722	0.0	0.25024687964298964	0.0	0.23079238585055667	0.0	0.08974084184471695	0.15953968661085371	0.0	0.1660370137963174	0.10364319225456561
4341	0.08775974451561369	0.0	0.04194594907739312	0.21298117543825756	0.13168540073494317	0.17922002775319235	0.10902955951725309	0.23737814296334722	0.0	0.0
3577	0.3086923535207429	0.24674495940462618	0.0	0.13890489468568584	0.0	0.0	0.305657792388945	0.0	0.0	0.0
3923	0.09710770452446907	0.0	0.0	0.0974056031530614	0.0	0.1936616991692112	0.20984562549025032	0.15038229094185976	0.11606447750280884	0.1355325992183395
4280	0.06317524034072805	0.06496673938862933	0.1714605179116111	0.19859995901746505	0.14694511838451776	0.05610318418989927	0.16986158584352146	0.0	0.12888765492362805	0.0
1035	0.141888859484467	0.06892142771682735	0.05827367549615756	0.06127582085874993	0.2206346946461371	0.0037428127694036856	0.11353311645549535	0.14082467398315401	0.017492470157805484	0.17341244843180262
2701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
3171	0.0	0.0	0.0	0.5170984144974442	0.21629008375508674	0.0	0.26661150174746917	0.0	0.0	0.0
2058	0.15728744444842535	0.014667948704817666	0.04211986285958975	0.12199821467061049	0.137686678836919	0.04882299029778837	0.04992333748303522	0.045471893421021266	0.2997970101846605	0.08222461909313249
4487	0.4862719515572647	0.03102068924834777	0.0	0.0	0.0	0.0	0.0	0.0	0.4827073591943875	0.0
785	0.10231450104244004	0.13274215977619583	0.0002564415198761062	0.1167720311111848	0.07787735802575842	0.07983096780703405	0.1035615353193064	0.1378934493012092	0.15785282867857908	0.09089872741841605
